ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000018869	zinc finger protein 582	ZNF582	V$ZNF582_01,V$ZNF582_04	3.86721252818759	3.3816892327530628	1.6767901426494571	0.7604500000000001	2.2058087027649448E-4
ENSG00000067646	zinc finger protein, Y-linked	ZFY	V$ZFY_01,V$ZFY_02	2.0657030879452805	1.7633784655061249	2.1913993618160914	0.7519	0.001658527167429471
ENSG00000089225	T-box 5	TBX5	V$TBX2RELATED_Q6,V$TBX5CSX_Q5,V$TBX5_04,V$TBX5_Q2	1.129583863800894	0.9896840747904577	3.1107329223908686	0.8631499999999999	0.011040913488301824
ENSG00000091831	estrogen receptor 1	ESR1	V$ERALPHA_01,V$ERALPHA_Q4,V$ESR1_01,V$ESR1_03,V$ESR1_04,V$ESR1_06,V$ESR1_07	2.3239531215267	2.0889748549323017	2.4327652432343188	0.8330142857142856	0.015018063666897669
ENSG00000100968	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	NFATC4	V$NFAT3_Q3_01,V$NFAT_Q4_01	1.6101250655283457	1.4442295293359124	1.579047632852142	0.9821	0.029398734454952825
ENSG00000105880	distal-less homeobox 5	DLX5	V$DLX5_03	0.041605298850861644	0.003223726627981947	12.905963703537283	1.0	0.0016684422474016892
ENSG00000105996	homeobox A2	HOXA2	V$ETV2HOXA2_02,V$ETV5HOXA2_01,V$GCM1HOXA2_01	0.35225819693729526	0.2471523748119493	1.8924293361563602	0.8485	0.0102521805167057
ENSG00000105997	homeobox A3	HOXA3	V$ERFHOXA3_01,V$HOXA3_08	0.20594622931176515	0.12572533849129594	1.930200748014326	0.92225	0.014029231571159066
ENSG00000106038	even-skipped homeobox 1	EVX1	V$MEIS1EVX1_01	0.04576582873594781	0.006447453255963894	7.098280036945506	0.8175	0.003090595561866613
ENSG00000106511	mesenchyme homeobox 2	MEOX2	V$MEOX2_03	0.1747422551736189	0.07092198581560284	2.4638657979480265	0.8438	3.2670253165966936E-4
ENSG00000106689	LIM homeobox 2	LHX2	V$LHX2_03	0.1872238448288774	0.09348807221147647	2.002649540204061	0.8308	0.002214933293986264
ENSG00000111783	regulatory factor X, 4 (influences HLA class II expression)	RFX4	V$RFX4_05,V$RFX_Q6_01	0.11857510172495568	0.06931012250161186	2.2331926479870763	0.91405	0.04850110473683781
ENSG00000113430	iroquois homeobox 4	IRX4	V$IRX4_01	0.08321059770172329	0.01934235976789168	4.3019879011790945	0.966	5.898357151759229E-4
