ID	Gene symbol ID
ENSG00000004897	CDC27
ENSG00000004975	DVL2
ENSG00000005339	CREBBP
ENSG00000012048	BRCA1
ENSG00000033800	PIAS1
ENSG00000039068	CDH1
ENSG00000043093	DCUN1D1
ENSG00000048392	RRM2B
ENSG00000050748	MAPK9
ENSG00000055130	CUL1
ENSG00000064692	SNCAIP
ENSG00000065559	MAP2K4
ENSG00000066136	NFYC
ENSG00000067225	PKM
ENSG00000067560	RHOA
ENSG00000068078	FGFR3
ENSG00000069956	MAPK6
ENSG00000070831	CDC42
ENSG00000072062	PRKACA
ENSG00000073282	TP63
ENSG00000075643	MOCOS
ENSG00000076984	MAP2K7
ENSG00000077238	IL4R
ENSG00000077312	SNRPA
ENSG00000078043	PIAS2
ENSG00000078061	ARAF
ENSG00000080986	NDC80
ENSG00000082701	GSK3B
ENSG00000085365	SCAMP1
ENSG00000087095	NLK
ENSG00000087586	AURKA
ENSG00000088325	TPX2
ENSG00000090339	ICAM1
ENSG00000090447	TFAP4
ENSG00000096063	SRPK1
ENSG00000096717	SIRT1
ENSG00000096968	JAK2
ENSG00000097007	ABL1
ENSG00000099804	CDC34
ENSG00000100030	MAPK1
ENSG00000100324	TAB1
ENSG00000100387	RBX1
ENSG00000100393	EP300
ENSG00000100462	PRMT5
ENSG00000100644	HIF1A
ENSG00000100784	RPS6KA5
ENSG00000100906	NFKBIA
ENSG00000101224	CDC25B
ENSG00000101266	CSNK2A1
ENSG00000102081	FMR1
ENSG00000102882	MAPK3
ENSG00000103126	AXIN1
ENSG00000103275	UBE2I
ENSG00000104365	IKBKB
ENSG00000104852	SNRNP70
ENSG00000105221	AKT2
ENSG00000105229	PIAS4
ENSG00000105325	FZR1
ENSG00000105401	CDC37
ENSG00000105810	CDK6
ENSG00000105974	CAV1
ENSG00000107643	MAPK8
ENSG00000107984	DKK1
ENSG00000108094	CUL2
ENSG00000108443	RPS6KB1
ENSG00000108654	DDX5
ENSG00000108861	DUSP3
ENSG00000108984	MAP2K6
ENSG00000109320	NFKB1
ENSG00000109339	MAPK10
ENSG00000110395	CBL
ENSG00000110921	MVK
ENSG00000111424	VDR
ENSG00000111679	PTPN6
ENSG00000112062	MAPK14
ENSG00000112592	TBP
ENSG00000113161	HMGCR
ENSG00000113558	SKP1
ENSG00000114166	KAT2B
ENSG00000114251	WNT5A
ENSG00000114316	USP4
ENSG00000115414	FN1
ENSG00000115750	TAF1B
ENSG00000116478	HDAC1
ENSG00000117399	CDC20
ENSG00000118046	STK11
ENSG00000118523	CTGF
ENSG00000120875	DUSP4
ENSG00000120948	TARDBP
ENSG00000123143	PKN1
ENSG00000123374	CDK2
ENSG00000123384	LRP1
ENSG00000124181	PLCG1
ENSG00000124214	STAU1
ENSG00000124762	CDKN1A
ENSG00000125743	SNRPD2
ENSG00000125995	ROMO1
ENSG00000127564	PKMYT1
ENSG00000130177	CDC16
ENSG00000130985	UBA1
ENSG00000131747	TOP2A
ENSG00000131788	PIAS3
ENSG00000132155	RAF1
ENSG00000134086	VHL
ENSG00000135046	ANXA1
ENSG00000135341	MAP3K7
ENSG00000136238	RAC1
ENSG00000136244	IL6
ENSG00000136603	SKIL
ENSG00000136997	MYC
ENSG00000137801	THBS1
ENSG00000138764	CCNG2
ENSG00000139687	RB1
ENSG00000140464	PML
ENSG00000141068	KSR1
ENSG00000141510	TP53
ENSG00000141905	NFIC
ENSG00000142208	AKT1
ENSG00000145335	SNCA
ENSG00000145386	CCNA2
ENSG00000145604	SKP2
ENSG00000146648	EGFR
ENSG00000147162	OGT
ENSG00000148737	TCF7L2
ENSG00000149269	PAK1
ENSG00000149554	CHEK1
ENSG00000149948	HMGA2
ENSG00000151414	NEK7
ENSG00000152465	NMT2
ENSG00000154229	PRKCA
ENSG00000154277	UCHL1
ENSG00000154582	ELOC
ENSG00000158402	CDC25C
ENSG00000160691	SHC1
ENSG00000160752	FDPS
ENSG00000161057	PSMC2
ENSG00000161638	ITGA5
ENSG00000162889	MAPKAPK2
ENSG00000163235	TGFA
ENSG00000163344	PMVK
ENSG00000164045	CDC25A
ENSG00000164104	HMGB2
ENSG00000164109	MAD2L1
ENSG00000164327	RICTOR
ENSG00000164611	PTTG1
ENSG00000165025	SYK
ENSG00000166167	BTRC
ENSG00000167508	MVD
ENSG00000168610	STAT3
ENSG00000169032	MAP2K1
ENSG00000169118	CSNK1G1
ENSG00000169679	BUB1
ENSG00000169967	MAP3K2
ENSG00000170027	YWHAG
ENSG00000170312	CDK1
ENSG00000170836	PPM1D
ENSG00000171150	SOCS5
ENSG00000173039	RELA
ENSG00000173163	COMMD1
ENSG00000175216	CKAP5
ENSG00000175387	SMAD2
ENSG00000177189	RPS6KA3
ENSG00000177479	ARIH2
ENSG00000177606	JUN
ENSG00000177885	GRB2
ENSG00000179262	RAD23A
ENSG00000180370	PAK2
ENSG00000183765	CHEK2
ENSG00000186575	NF2
ENSG00000188130	MAPK12
ENSG00000196504	PRPF40A
ENSG00000197122	SRC
ENSG00000197386	HTT
ENSG00000197442	MAP3K5
ENSG00000197467	COL13A1
ENSG00000198911	SREBF2
ENSG00000204264	PSMB8
ENSG00000204435	CSNK2B
ENSG00000213341	CHUK
ENSG00000253729	PRKDC
ENSG00000257923	CUX1
ENSG00000263001	GTF2I
