ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000001167	nuclear transcription factor Y, alpha	NFYA	V$NFYA_03,V$NFY_Q6_01	2.6818181818181817	2.228421398096488	1.203447785898212	0.78565	0.008629783975407122
ENSG00000005073	homeobox A11	HOXA11	V$HOXA11_06	0.6363636363636364	0.4430587463078438	1.4362962962962962	0.9221	0.01575124590650424
ENSG00000005513	SRY (sex determining region Y)-box 8	SOX8	V$SOX_Q6	0.8863636363636365	0.7187397440105021	1.233219178082192	0.8052	0.06579518277000931
ENSG00000005889	zinc finger protein, X-linked	ZFX	V$ZFX_03,V$ZFX_04	0.8522727272727273	0.658024286183131	1.9298833914559723	0.74995	0.03152539350401721
ENSG00000006194	zinc finger protein 263	ZNF263	V$FPM315_01,V$FPM315_02,V$FPM315_03,V$ZNF263_01,V$ZNF263_02,V$ZNF263_03,V$ZNF263_04	7.215909090909091	5.632706643536968	1.3030706287182172	0.7847	7.229783214485545E-5
ENSG00000006468	ets variant 1	ETV1	V$ER81_05,V$GCM1ETV1_01,V$HOXD12ETV1_01,V$TFAP4ETV1_01	14.482954545454547	12.929110600590747	1.3388213891315166	0.76595	0.007097041243838897
ENSG00000006704	GTF2I repeat domain containing 1	GTF2IRD1	V$BEN_01	0.4772727272727273	0.27896291434197573	1.7108823529411765	0.99	0.003798568011714564
ENSG00000007372	paired box 6	PAX6	V$PAX6_01	0.7159090909090909	0.4988513291762389	1.4351151315789474	0.7555	0.011183120090720412
ENSG00000007866	TEA domain family member 3	TEAD3	V$TEAD3_02	0.6136363636363636	0.4857236626189695	1.2633445945945947	0.9434	0.08432024557743917
ENSG00000007968	E2F transcription factor 2	E2F2	V$E2F2_09,V$E2F2_11	10.880681818181818	7.912701017394158	3.292870844982914	0.8743	2.5552906478163518E-15
