ID	Gene symbol ID
MO000000002	RHOA
MO000000020	RHOA
MO000000111	MVK
MO000000223	SMAD2,SREBF2,TP63,VDR
MO000000288	SREBF2
MO000016577	RHOA
MO000016825	SMAD2
MO000017166	WNT5A
MO000017369	RHOA
MO000017658	SMAD2
MO000018134	RHOA
MO000019000	VDR
MO000019779	SMAD2
MO000020308	SMAD2
MO000020327	SMAD2
MO000020403	SMAD2
MO000020405	SMAD2
MO000020412	SMAD2
MO000020422	SMAD2
MO000020426	SMAD2
MO000020430	SMAD2
MO000020509	SMAD2
MO000020511	SMAD2
MO000021350	SMAD2
MO000021494	VDR
MO000021495	VDR
MO000021504	VDR
MO000021822	WNT5A
MO000021841	FDPS,HMGCR,MVK,PMVK
MO000021923	SMAD2
MO000021924	SMAD2
MO000021944	HMGCR
MO000022033	VDR
MO000022383	RHOA
MO000022384	RHOA
MO000022386	RHOA
MO000022477	RHOA
MO000022478	RHOA
MO000022480	RHOA
MO000022482	RHOA
MO000023178	RHOA
MO000025765	SREBF2
MO000028292	SMAD2
MO000030711	RHOA
MO000032222	SMAD2
MO000033304	SMAD2
MO000033989	SMAD2
MO000034503	RHOA
MO000035338	RHOA
MO000035480	RHOA
MO000035493	RHOA
MO000035495	RHOA
MO000035504	RHOA
MO000035511	RHOA
MO000035513	RHOA
MO000035526	RHOA
MO000035529	RHOA
MO000036045	RHOA
MO000037247	SREBF2
MO000038356	WNT5A
MO000038359	WNT5A
MO000038362	WNT5A
MO000038367	WNT5A
MO000038378	WNT5A
MO000038379	WNT5A
MO000038383	VDR
MO000038803	RHOA
MO000038804	RHOA
MO000038807	RHOA
MO000038808	RHOA
MO000038809	RHOA
MO000038810	RHOA
MO000038813	RHOA
MO000038814	RHOA
MO000038815	RHOA
MO000038816	RHOA
MO000038817	RHOA
MO000038819	RHOA
MO000038820	RHOA
MO000038821	RHOA
MO000038822	RHOA
MO000038823	RHOA
MO000038825	RHOA
MO000038978	SMAD2
MO000039009	SMAD2
MO000039020	SMAD2
MO000039021	SMAD2
MO000039022	SMAD2
MO000039023	SMAD2
MO000039025	SMAD2
MO000039037	SMAD2
MO000039043	SMAD2
MO000039045	SMAD2
MO000039767	SMAD2
MO000039772	SMAD2
MO000039773	SMAD2
MO000040150	VDR
MO000040151	VDR
MO000040152	VDR
MO000040153	VDR
MO000040154	VDR
MO000040155	VDR
MO000040156	VDR
MO000040157	VDR
MO000040158	VDR
MO000041035	SMAD2
MO000042286	TP63
MO000042287	TP63
MO000042288	TP63
MO000042289	TP63
MO000042290	TP63
MO000042291	TP63
MO000042292	TP63
MO000042294	TP63
MO000042318	TP63
MO000042319	TP63
MO000042324	TP63
MO000042325	TP63
MO000042353	TP63
MO000042456	TP63
MO000042457	TP63
MO000042508	TP63
MO000042511	TP63
MO000043729	TP63
MO000043730	TP63
MO000043734	TP63
MO000043793	TP63
MO000043794	TP63
MO000043838	TP63
MO000043839	TP63
MO000044013	HMGCR
MO000044086	FDPS,MVK,PMVK
MO000044092	PMVK
MO000044096	HMGCR
MO000044111	FDPS
MO000044137	FDPS
MO000044156	HMGCR
MO000044168	MVK,PMVK
MO000044171	TP63
MO000044174	TP63
MO000044176	TP63
MO000044179	TP63
MO000044907	TP63
MO000044910	TP63
MO000045213	TP63
MO000045215	TP63
MO000055975	SMAD2
MO000056025	VDR
MO000056026	VDR
MO000056027	VDR
MO000056974	RHOA
MO000056983	RHOA
MO000057000	RHOA
MO000057829	SMAD2
MO000057830	SMAD2
MO000057915	SMAD2
MO000057948	SMAD2
MO000058021	SMAD2
MO000058036	SMAD2
MO000058158	RHOA
MO000058178	RHOA
MO000058189	RHOA
MO000058208	RHOA
MO000058335	SMAD2
MO000058742	VDR
MO000058767	VDR
MO000058775	VDR
MO000058850	VDR
MO000060995	FDPS
MO000062214	MVK
MO000066478	CCNG2
MO000070485	FDPS
MO000070616	MVD
MO000077960	VDR
MO000078141	TP63
MO000078142	TP63
MO000078143	TP63
MO000078144	TP63
MO000078165	VDR
MO000078570	VDR
MO000078773	VDR
MO000078830	VDR
MO000078841	VDR
MO000079058	VDR
MO000079195	VDR
MO000079202	VDR
MO000079250	VDR
MO000079334	VDR
MO000079340	VDR
MO000079381	VDR
MO000079386	VDR
MO000079387	VDR
MO000079399	VDR
MO000079413	VDR
MO000079722	VDR
MO000079723	VDR
MO000079724	VDR
MO000079759	VDR
MO000079781	VDR
MO000079950	VDR
MO000079957	VDR
MO000079961	VDR
MO000080011	VDR
MO000080012	VDR
MO000080030	VDR
MO000080184	SMAD2
MO000081464	VDR
MO000081465	VDR
MO000081687	VDR
MO000082115	SREBF2
MO000082315	VDR
MO000082410	VDR
MO000082422	VDR
MO000082573	VDR
MO000083304	SREBF2
MO000083310	SREBF2
MO000083408	SMAD2
MO000083696	SMAD2
